arm,step,set,position,raw_norm,constancy,base_constancy,excess_constancy,base_norm,n,split_half_floor,cos_halves
C,225,neutral,2,2.43440580368042,0.1713123917579651,0.3255348801612854,-0.1542224884033203,12.172066688537598,500,0.423463374376297,0.9849846363067627
A,150,neutral,2,0.1842367798089981,0.1850680261850357,0.3255348801612854,-0.1404668539762497,12.172066688537598,500,0.02986578270792961,0.9883413910865784
D,250,neutral,2,2.4944827556610107,0.19296479225158691,0.3255348801612854,-0.1325700879096985,12.172066688537598,500,0.4044027328491211,0.9869481325149536
D_math_full,225,neutral,2,0.9588013887405396,0.1956729292869568,0.3255348801612854,-0.1298619508743286,12.172066688537598,500,0.13727198541164398,0.9941089749336243
D_math,225,neutral,2,0.34077954292297363,0.14313887059688568,0.3255348801612854,-0.18239600956439972,12.172066688537598,500,0.06303875148296356,0.9858143925666809
B,150,neutral,2,0.09702648967504501,0.13630719482898712,0.3255348801612854,-0.18922768533229828,12.172066688537598,500,0.01952509582042694,0.9806618094444275
N3,0,neutral,2,0.043256644159555435,0.05919830501079559,0.3255348801612854,-0.2663365751504898,12.172066688537598,500,0.013650517910718918,0.9566792845726013
N1_halves,0,neutral,3,0.8384157419204712,,0.3451177179813385,,11.801129341125488,500,,
C,225,neutral,3,2.1685702800750732,0.15817475318908691,0.3451177179813385,-0.1869429647922516,11.801129341125488,500,0.40814557671546936,0.9828118681907654
A,150,neutral,3,0.16045376658439636,0.15927091240882874,0.3451177179813385,-0.18584680557250977,11.801129341125488,500,0.03125404566526413,0.9815412163734436
D,250,neutral,3,2.2973361015319824,0.18874479830265045,0.3451177179813385,-0.15637291967868805,11.801129341125488,500,0.3779747486114502,0.9870534539222717
D_math_full,225,neutral,3,0.6469472050666809,0.12382330000400543,0.3451177179813385,-0.22129441797733307,11.801129341125488,500,0.1174280196428299,0.9841464161872864
D_math,225,neutral,3,0.2395835816860199,0.10101579874753952,0.3451177179813385,-0.24410191923379898,11.801129341125488,500,0.05947403237223625,0.9698200225830078
B,150,neutral,3,0.09182901680469513,0.12989667057991028,0.3451177179813385,-0.21522104740142822,11.801129341125488,500,0.02070852741599083,0.9748932123184204
N3,0,neutral,3,0.018665188923478127,0.013781046494841576,0.3451177179813385,-0.3313366714864969,11.801129341125488,500,0.015108255669474602,0.7185453176498413
N1_halves,0,neutral,4,0.8675513863563538,,0.33671361207962036,,11.718660354614258,500,,
C,225,neutral,4,1.809119701385498,0.13362278044223785,0.33671361207962036,-0.2030908316373825,11.718660354614258,500,0.39132755994796753,0.9768815636634827
A,150,neutral,4,0.14712190628051758,0.14188532531261444,0.33671361207962036,-0.19482828676700592,11.718660354614258,500,0.03193972632288933,0.9767520427703857
D,250,neutral,4,2.141249895095825,0.17344635725021362,0.33671361207962036,-0.16326725482940674,11.718660354614258,500,0.3892570436000824,0.9837329387664795
D_math_full,225,neutral,4,0.48687440156936646,0.10008667409420013,0.33671361207962036,-0.23662693798542023,11.718660354614258,500,0.12172730267047882,0.970211923122406
D_math,225,neutral,4,0.21596314013004303,0.08138313889503479,0.33671361207962036,-0.25533047318458557,11.718660354614258,500,0.06207810714840889,0.9596108794212341
B,150,neutral,4,0.09636236727237701,0.13645091652870178,0.33671361207962036,-0.20026269555091858,11.718660354614258,500,0.021372590214014053,0.9757452607154846
N3,0,neutral,4,0.017022330313920975,0.010911540128290653,0.33671361207962036,-0.3258020719513297,11.718660354614258,500,0.013611988164484501,0.7243562340736389
N1_halves,0,math,0,0.10799428820610046,,0.983864963054657,,20.83060073852539,500,,
C,225,math,0,6.496273517608643,0.9913621544837952,0.983864963054657,0.007497191429138184,20.83060073852539,500,0.02463260293006897,0.9999933242797852
A,150,math,0,0.22975468635559082,0.9090195298194885,0.983864963054657,-0.07484543323516846,20.83060073852539,500,0.00295267254114151,0.9999231696128845
D,250,math,0,6.84407901763916,0.9890682101249695,0.983864963054657,0.0052032470703125,20.83060073852539,500,0.029228786006569862,0.9999918341636658
D_math_full,225,math,0,2.179170846939087,0.9230765104293823,0.983864963054657,-0.06078845262527466,20.83060073852539,500,0.025554392486810684,0.9999648332595825
D_math,225,math,0,0.8686938285827637,0.9450331330299377,0.983864963054657,-0.03883183002471924,20.83060073852539,500,0.008510535582900047,0.9999708533287048
B,150,math,0,0.14194044470787048,0.7136591076850891,0.983864963054657,-0.27020585536956787,20.83060073852539,500,0.003652297193184495,0.9996766448020935
N3,0,math,0,0.10753106325864792,0.6627450585365295,0.983864963054657,-0.32111990451812744,20.83060073852539,500,0.0031160442158579826,0.9995806217193604
N1_halves,0,math,1,0.5128238201141357,,0.4921056032180786,,15.879556655883789,500,,
C,225,math,1,5.379701614379883,0.6743521690368652,0.4921056032180786,0.18224656581878662,15.879556655883789,500,0.151863232254982,0.9996421337127686
A,150,math,1,0.4828140139579773,0.7684618234634399,0.4921056032180786,0.27635622024536133,15.879556655883789,500,0.01076572947204113,0.9998254179954529
D,250,math,1,4.136654376983643,0.8063996434211731,0.4921056032180786,0.3142940402030945,15.879556655883789,500,0.0823361873626709,0.9999067187309265
D_math_full,225,math,1,10.052595138549805,0.6104547381401062,0.4921056032180786,0.11834913492202759,15.879556655883789,500,0.32620757818222046,0.9995113611221313
D_math,225,math,1,5.107465744018555,0.8069410920143127,0.4921056032180786,0.31483548879623413,15.879556655883789,500,0.10148295015096664,0.9999800324440002
B,150,math,1,0.2289770543575287,0.6170381307601929,0.4921056032180786,0.12493252754211426,15.879556655883789,500,0.00732786301523447,0.9995189309120178
N3,0,math,1,0.18791227042675018,0.3828871250152588,0.4921056032180786,-0.10921847820281982,15.879556655883789,500,0.009690937586128712,0.9988159537315369
N1_halves,0,math,2,0.5673398375511169,,0.5812134742736816,,11.30801773071289,500,,
C,225,math,2,5.251120090484619,0.4675006866455078,0.5812134742736816,-0.11371278762817383,11.30801773071289,500,0.4020271599292755,0.9970755577087402
A,150,math,2,0.5124067068099976,0.263167142868042,0.5812134742736816,-0.31804633140563965,11.30801773071289,500,0.07391803711652756,0.9901893138885498
D,250,math,2,3.885105848312378,0.4440624415874481,0.5812134742736816,-0.13715103268623352,11.30801773071289,500,0.32721370458602905,0.9964967966079712
D_math_full,225,math,2,6.394016265869141,0.5141138434410095,0.5812134742736816,-0.06709963083267212,11.30801773071289,500,0.4189811944961548,0.9978571534156799
D_math,225,math,2,3.3468449115753174,0.4158007800579071,0.5812134742736816,-0.16541269421577454,11.30801773071289,500,0.2754511833190918,0.9968427419662476
B,150,math,2,0.1567089706659317,0.3088545501232147,0.5812134742736816,-0.2723589241504669,11.30801773071289,500,0.021386029198765755,0.9907425045967102
N3,0,math,2,0.05366559326648712,0.11214234679937363,0.5812134742736816,-0.469071127474308,11.30801773071289,500,0.012958238832652569,0.9717710614204407
N1_halves,0,math,3,0.640496551990509,,0.5002747774124146,,11.696806907653809,500,,
C,225,math,3,4.167403697967529,0.3637826144695282,0.5002747774124146,-0.13649216294288635,11.696806907653809,500,0.4285171627998352,0.9947391152381897
A,150,math,3,0.49766892194747925,0.23930445313453674,0.5002747774124146,-0.2609703242778778,11.696806907653809,500,0.06304821372032166,0.9922601580619812
D,250,math,3,2.990413188934326,0.30437469482421875,0.5002747774124146,-0.1959000825881958,11.696806907653809,500,0.36821767687797546,0.9928392767906189
D_math_full,225,math,3,3.982194185256958,0.3294209837913513,0.5002747774124146,-0.17085379362106323,11.696806907653809,500,0.40385401248931885,0.9948972463607788
D_math,225,math,3,2.1351637840270996,0.2636924386024475,0.5002747774124146,-0.23658233880996704,11.696806907653809,500,0.273980051279068,0.9926573038101196
B,150,math,3,0.13999398052692413,0.22824016213417053,0.5002747774124146,-0.272034615278244,11.696806907653809,500,0.02120789885520935,0.9885957837104797
N3,0,math,3,0.03272751346230507,0.046725139021873474,0.5002747774124146,-0.4535496383905411,11.696806907653809,500,0.012915577739477158,0.9250970482826233
N1_halves,0,math,4,0.7286148071289062,,0.44381242990493774,,11.761890411376953,500,,
C,225,math,4,3.478830099105835,0.3122006058692932,0.44381242990493774,-0.13161182403564453,11.761890411376953,500,0.4350981116294861,0.9923417568206787
A,150,math,4,0.42318740487098694,0.1924077570438385,0.44381242990493774,-0.25140467286109924,11.761890411376953,500,0.0699404701590538,0.9881031513214111
D,250,math,4,2.4212915897369385,0.2409476935863495,0.44381242990493774,-0.20286473631858826,11.761890411376953,500,0.3570803999900818,0.9894788265228271
D_math_full,225,math,4,2.6998629570007324,0.23011592030525208,0.44381242990493774,-0.21369650959968567,11.761890411376953,500,0.3961959481239319,0.9900382161140442
D_math,225,math,4,1.3813244104385376,0.16440364718437195,0.44381242990493774,-0.2794087827205658,11.761890411376953,500,0.23979172110557556,0.9850466251373291
B,150,math,4,0.12796074151992798,0.18306685984134674,0.44381242990493774,-0.260745570063591,11.761890411376953,500,0.023743698373436928,0.9831075072288513
N3,0,math,4,0.024250658228993416,0.025903016328811646,0.44381242990493774,-0.4179094135761261,11.761890411376953,500,0.012241891585290432,0.8802171945571899
